popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,energy_acoustic_ratio
0.0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,3.235450039352261
65.0,322013,0,0.797,0.452,10,-8.325,1,0.0271,0.275,6.45e-05,0.075,0.661,104.998,4,pop,0.9699001824795359
79.0,228346,0,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,4,indie-pop,3.1875118855747417
83.0,173346,1,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,4,indie-pop,5.439964323618967
57.0,194821,0,0.426,0.732,7,-5.822,1,0.0325,0.432,0.292,0.0887,0.805,118.807,4,synth-pop,0.9897386379973111
72.0,225133,1,0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,4,indie-pop,0.6012210987398611
55.0,199772,0,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,indie-pop,0.45081292808662354
57.0,153000,0,0.584,0.76,9,-6.509,1,0.296,0.0532,0.0,0.109,0.327,79.826,4,hip-hop,2.709525127623278
0.0,164802,0,0.506,0.371,0,-9.648,1,0.0717,0.782,0.0,0.11,0.45,79.01,4,indie-pop,0.3878567510772417
45.0,198133,0,0.635,0.565,7,-5.223,1,0.0569,0.667,0.0,0.0569,0.923,146.095,3,r-n-b,0.6129173296276985
30.0,318427,0,0.746,0.649,11,-10.096,0,0.0327,0.587,1.23e-05,0.134,0.654,104.984,4,pop,0.743717424493861
0.0,175238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop,5.302274330741557
47.0,216659,1,0.647,0.6,7,-8.02,0,0.135,0.337,0.000945,0.11,0.157,119.929,4,synth-pop,1.0207040535232057
25.0,313640,0,0.76,0.913,9,-6.89,1,0.0469,0.0836,0.0132,0.0668,0.826,105.752,4,synth-pop,2.4674181277536493
42.0,207400,0,0.56,0.744,7,-6.315,1,0.0263,0.411,8.3e-05,0.74,0.606,141.016,4,r-n-b,1.0316976998827965
57.0,213306,0,0.62,0.111,6,-14.142,1,0.0355,0.896,0.00135,0.113,0.477,127.96,5,indie-pop,0.1166675865725178
80.0,179499,0,0.682,0.9,9,-5.028,1,0.0874,0.0884,0.063,0.0685,0.937,100.721,4,indie-pop,2.40397801661414
0.0,236640,0,0.57,0.409,5,-7.555,0,0.0331,0.345,0.000188,0.219,0.304,137.8,4,r-n-b,0.7802789741913004
66.0,285250,0,0.467,0.826,4,-3.885,0,0.049,0.298,0.0,0.204,0.417,160.025,4,pop,1.325094741247834
72.0,252773,0,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,4,synth-pop,2.0174638414039383
40.0,154346,0,0.709,0.395,7,-10.621,1,0.0396,0.696,0.00115,0.135,0.463,129.825,4,indie-pop,0.44898074554432654
46.0,173565,0,0.796,0.517,9,-8.032,1,0.0793,0.494,0.0,0.134,0.803,127.986,4,r-n-b,0.7151260872787206
62.0,301586,0,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,4,hip-hop,1.4578127763668787
77.0,208500,0,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4,indie-pop,1.6019096460133089
0.0,169756,0,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop,3.235450039352261
68.0,332711,0,0.638,0.631,4,-6.993,0,0.0353,0.624,0.0144,0.074,0.46,119.973,4,pop,0.6979356972917425
0.0,184390,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop,2.8856779152692655
43.0,291360,0,0.512,0.562,4,-9.623,1,0.0332,0.0141,0.0152,0.283,0.523,159.211,4,r-n-b,3.643320817896042
0.0,196649,0,0.569,0.419,0,-9.725,1,0.0318,0.831,0.0,0.108,0.45,97.918,4,r-n-b,0.40786606964570254
0.0,203574,0,0.474,0.325,4,-6.427,0,0.0515,0.841,0.0,0.696,0.381,112.241,4,r-n-b,0.32641161804422925
42.0,181466,0,0.739,0.627,0,-5.168,1,0.108,0.379,0.0,0.0934,0.852,154.934,3,r-n-b,0.9745596399981308
0.0,152000,0,0.712,0.251,6,-12.412,1,0.0473,0.807,0.0,0.108,0.627,79.956,5,indie-pop,0.2705182870803111
0.0,198826,0,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,r-n-b,0.8524604944660106
28.0,258514,0,0.416,0.927,0,-8.504,1,0.163,0.0153,2.3e-06,0.982,0.307,146.131,4,synth-pop,4.058219257843091
65.0,284573,0,0.599,0.653,0,-7.576,0,0.122,0.362,0.0,0.144,0.678,79.968,4,pop,1.0292257938735763
4.0,247147,0,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,4,pop,0.2060337237477495
24.0,253600,0,0.58,0.667,4,-8.62,1,0.0333,0.0638,0.0,0.817,0.41,126.168,4,synth-pop,2.4242016492268776
59.0,267160,0,0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,4,synth-pop,1.208903593758415
0.0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.8768683177083232
69.0,184102,0,0.802,0.737,9,-4.306,1,0.0432,0.309,0.0,0.0815,0.577,116.955,4,hip-hop,1.2171119133913448
63.0,184173,0,0.685,0.571,2,-11.623,1,0.0299,0.335,2.38e-06,0.214,0.869,121.737,4,synth-pop,0.9930312901519323
0.0,181528,0,0.727,0.796,0,-4.224,1,0.0445,0.00149,0.000221,0.468,0.422,149.966,4,r-n-b,5.770439733618503
39.0,231414,0,0.586,0.608,0,-6.748,1,0.0247,0.132,5.16e-05,0.126,0.202,94.982,3,indie-pop,1.717651497074333
72.0,190153,1,0.791,0.687,1,-6.279,1,0.104,0.00665,2.12e-06,0.0986,0.513,130.154,4,hip-hop,4.5087024737564265
59.0,219240,0,0.833,0.639,5,-6.964,1,0.0676,0.152,0.0,0.101,0.448,102.989,4,indie-pop,1.6441234704219905
82.0,148188,0,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4,hip-hop,4.792405827175057
45.0,232000,0,0.577,0.92,0,-6.16,1,0.086,0.0123,7.95e-05,0.0713,0.226,119.967,4,synth-pop,4.250962657343993
70.0,284784,0,0.47,0.513,9,-10.076,0,0.0294,0.373,6.5e-06,0.123,0.477,95.015,1,hip-hop,0.8635891848950475
58.0,262539,0,0.585,0.901,2,-5.785,1,0.0745,0.479,0.0,0.248,0.62,99.929,4,hip-hop,1.0567770495073554
47.0,216999,0,0.759,0.17,4,-16.399,1,0.05,0.936,0.264,0.108,0.536,130.011,3,indie-pop,0.16672565047021468
42.0,166276,0,0.573,0.593,5,-5.761,1,0.0389,0.207,6.97e-06,0.338,0.964,104.666,4,r-n-b,1.3483228673670413
0.0,183066,0,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop,0.8768683177083232
0.0,184640,0,0.562,0.765,3,-2.967,1,0.21,0.613,0.0,0.0774,0.707,118.879,4,indie-pop,0.8091189496461594
0.0,135053,1,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop,5.524689417120529
83.0,177391,0,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4,pop,1.4490428775400297
90.0,241066,0,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4,pop,1.817077277212345
50.0,199764,0,0.547,0.577,3,-1.172,1,0.037,0.49,0.0,0.0699,0.776,169.853,4,r-n-b,0.7770988917256195
71.0,281573,0,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4,pop,1.0686314564561739
0.0,162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b,0.689740022238331
23.0,207772,0,0.651,0.622,2,-14.889,1,0.0322,0.00935,0.0527,0.251,0.96,136.239,4,synth-pop,4.112456518614607
3.0,182506,0,0.678,0.698,7,-4.57,1,0.0587,0.00214,4.94e-06,0.0945,0.812,192.005,4,pop,5.408484781867399
0.0,193070,1,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie-pop,3.500932347446836
38.0,204560,0,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,4,synth-pop,4.143884351614043
50.0,66762,0,0.529,0.728,5,-9.578,1,0.0378,0.64,0.0197,0.345,0.593,108.056,4,synth-pop,0.7588063683677788
66.0,175058,0,0.501,0.828,3,-2.495,0,0.114,0.053,0.0,0.135,0.483,84.659,4,pop,2.793208009442517
86.0,173947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,3.105741060151324
45.0,219853,0,0.619,0.754,5,-6.509,1,0.0303,0.106,6.8e-05,0.703,0.629,132.975,4,r-n-b,2.0852656699658247
44.0,291578,0,0.781,0.429,0,-8.393,1,0.0287,0.705,0.000472,0.0723,0.351,114.012,4,indie-pop,0.47477269242226094
48.0,187946,0,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,4,r-n-b,0.5260930958967791
72.0,136838,0,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4,indie-pop,0.9006394757004514
0.0,245333,0,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b,0.48673515205850143
61.0,231480,0,0.711,0.74,10,-7.776,0,0.0361,0.258,0.0111,0.104,0.639,143.053,4,synth-pop,1.349926716949016
61.0,245978,0,0.408,0.314,0,-7.729,1,0.0323,0.48,1.27e-05,0.111,0.0833,105.096,4,synth-pop,0.5024748445485708
0.0,197610,1,0.706,0.627,4,-2.94,0,0.202,0.193,0.0,0.126,0.38,158.041,4,hip-hop,1.4426649503891
0.0,158014,0,0.81,0.69,1,-8.257,0,0.299,0.0102,0.0,0.292,0.585,129.239,5,hip-hop,4.13687937474603
43.0,169787,0,0.644,0.77,1,-4.807,1,0.0561,0.0541,0.0,0.22,0.367,93.989,4,hip-hop,2.706354874951429
26.0,348213,0,0.477,0.809,7,-6.189,0,0.0318,0.000143,0.303,0.453,0.0948,107.982,4,synth-pop,6.563554390481769
42.0,229933,0,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71e-05,0.101,0.458,102.031,4,r-n-b,0.43314853685658117
0.0,187086,0,0.79,0.475,0,-6.787,1,0.0585,0.0772,7.58e-05,0.125,0.827,95.003,4,indie-pop,1.9564499522393377
1.0,282740,1,0.79,0.616,10,-7.397,0,0.0983,0.0865,2.34e-05,0.22,0.312,92.967,4,hip-hop,2.0844290831908747
2.0,221760,0,0.798,0.857,6,-3.748,1,0.105,0.0519,4.99e-05,0.142,0.581,102.998,4,pop,2.8449313644983913
0.0,227173,0,0.587,0.329,7,-11.957,1,0.0413,0.531,0.032,0.115,0.337,126.632,4,indie-pop,0.48145101508608645
51.0,182410,0,0.697,0.719,3,-6.191,0,0.109,0.148,0.0,0.104,0.559,87.003,4,synth-pop,1.762245408714891
2.0,199688,1,0.367,0.373,8,-9.296,1,0.0361,0.61,0.0,0.135,0.476,94.182,1,indie-pop,0.4765289378806581
58.0,163580,0,0.695,0.727,1,-2.289,1,0.181,0.221,0.0,0.0911,0.616,80.246,4,hip-hop,1.4527314167376484
77.0,219801,0,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,4,indie-pop,4.992833257476235
71.0,180161,1,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,4,indie-pop,0.9961434879847687
65.0,148858,1,0.783,0.607,9,-7.268,0,0.133,0.091,0.0,0.0986,0.862,92.109,4,pop,2.02786216518477
0.0,235666,0,0.707,0.409,9,-8.68,1,0.0348,0.484,6.09e-06,0.184,0.428,134.021,4,r-n-b,0.6115568842360309
57.0,228706,0,0.513,0.88,8,-4.028,0,0.0445,0.0308,0.0025,0.108,0.542,176.069,4,r-n-b,3.3559543779932097
54.0,215075,0,0.742,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,4,indie-pop,2.428197659730134
47.0,224459,0,0.434,0.768,5,-3.992,1,0.0364,0.000631,0.0,0.276,0.305,151.993,4,synth-pop,6.156717855566656
1.0,236920,0,0.744,0.686,9,-8.016,0,0.0437,0.101,0.0,0.0718,0.894,117.483,4,synth-pop,2.044525276573608
62.0,194500,0,0.747,0.86,6,-4.071,0,0.279,0.301,0.0383,0.0743,0.625,90.445,4,hip-hop,1.3474709200369868
68.0,193190,0,0.761,0.896,11,-3.668,0,0.215,0.0776,2.7e-06,0.124,0.65,96.957,4,pop,2.517655430974245
86.0,297786,1,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,hip-hop,2.66736005442973
0.0,324213,0,0.406,0.298,9,-11.129,1,0.0341,0.901,5.55e-06,0.274,0.356,111.48,3,indie-pop,0.285462315713468
0.0,163066,0,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,r-n-b,0.7635804556088657
32.0,182278,0,0.432,0.264,0,-12.674,0,0.0422,0.966,0.0003,0.101,0.351,62.604,4,synth-pop,0.2413836307311592
4.0,146426,0,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97e-06,0.313,0.538,159.933,4,pop,1.1488987870984793
89.0,174000,0,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,pop,2.0326311238358454
0.0,168839,0,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,pop,0.8839254473721234
43.0,266636,0,0.614,0.903,10,-4.878,0,0.0515,0.265,0.000178,0.835,0.653,94.41,4,r-n-b,1.4804076526903696
77.0,115401,1,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,4,pop,3.7738149010927096
49.0,200146,0,0.59,0.532,4,-5.446,1,0.0293,0.504,0.0,0.145,0.584,145.973,3,r-n-b,0.7195287789541676
47.0,219333,0,0.694,0.823,4,-9.892,0,0.0354,0.426,1.71e-06,0.297,0.854,116.971,4,synth-pop,1.0741148170677224
0.0,188560,0,0.529,0.871,4,-8.708,1,0.0351,0.0229,0.155,0.419,0.109,120.736,4,r-n-b,3.6228335212513474
39.0,231428,0,0.561,0.404,0,-10.193,1,0.0324,0.735,0.0186,0.164,0.52,139.774,4,pop,0.4375534226596649
23.0,187866,0,0.721,0.634,0,-10.721,1,0.0353,0.0755,5.51e-06,0.107,0.798,143.053,4,synth-pop,2.2286782067046653
49.0,231000,0,0.494,0.442,9,-8.764,1,0.106,0.437,0.00049,0.111,0.4,89.506,5,r-n-b,0.6977029970958061
0.0,250026,0,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,synth-pop,2.7752561017887523
68.0,299146,0,0.695,0.293,11,-16.278,0,0.0431,0.596,0.0158,0.132,0.637,143.804,4,pop,0.3993043493335834
21.0,107550,0,0.692,0.431,0,-9.158,0,0.0295,0.336,1.59e-05,0.166,0.416,99.951,4,pop,0.8237068027953104
44.0,239360,0,0.514,0.123,10,-11.512,1,0.0379,0.851,0.0394,0.127,0.169,122.782,4,indie-pop,0.13485094416853147
44.0,275586,0,0.633,0.57,6,-5.668,1,0.0269,0.219,1.39e-05,0.118,0.469,101.889,4,r-n-b,1.2784053991087057
83.0,128198,0,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4,indie-pop,4.401685076258615
1.0,309327,1,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,hip-hop,0.6137806511527566
41.0,218173,0,0.567,0.308,3,-6.901,1,0.032,0.699,2.44e-06,0.199,0.635,86.122,4,r-n-b,0.3646431135879093
48.0,221538,0,0.619,0.484,1,-8.715,1,0.0572,0.116,0.000121,0.19,0.61,90.916,4,indie-pop,1.6364209997374515
67.0,234374,0,0.48,0.615,2,-6.006,0,0.0328,0.547,0.0,0.139,0.33,79.948,4,pop,0.7524828655706488
42.0,227480,0,0.415,0.877,1,-5.395,0,0.0305,0.221,0.0,0.97,0.571,96.804,4,r-n-b,1.5994785725313418
0.0,239560,0,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,4,pop,0.7432039693445702
72.0,173333,0,0.738,0.599,8,-7.102,1,0.0393,0.434,0.0,0.13,0.575,120.052,5,hip-hop,0.8658440239796903
1.0,378733,0,0.567,0.92,1,-5.669,1,0.0483,0.468,4.04e-05,0.28,0.9,161.004,4,synth-pop,1.0857365743080643
74.0,198786,0,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,4,hip-hop,2.5342994051175767
0.0,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop,2.023343814354969
64.0,222396,0,0.294,0.577,6,-5.952,1,0.0298,0.623,0.0,0.16,0.429,83.171,4,pop,0.6547594537105558
62.0,218930,0,0.517,0.443,9,-8.946,1,0.0529,0.88,0.000141,0.0989,0.538,176.035,4,indie-pop,0.40735511056077395
49.0,211341,0,0.564,0.485,8,-2.177,1,0.0404,0.52,0.0,0.0468,0.921,82.376,4,r-n-b,0.6579873089063176
45.0,268960,0,0.626,0.493,2,-14.668,1,0.0454,0.366,0.000137,0.0873,0.831,135.481,4,r-n-b,0.8515705411929831
41.0,264444,0,0.531,0.399,11,-9.089,1,0.0294,0.704,0.0,0.115,0.21,107.506,1,indie-pop,0.448497424024772
45.0,197277,0,0.614,0.394,5,-11.954,1,0.0447,0.307,0.0,0.128,0.296,139.952,4,r-n-b,0.8238336210522367
29.0,158395,0,0.707,0.484,4,-6.08,0,0.0289,0.247,0.0,0.145,0.589,99.451,4,indie-pop,1.0823517677963295
69.0,192000,0,0.691,0.614,4,-8.991,0,0.0534,0.027,0.106,0.158,0.061,77.489,4,pop,3.1323837935147574
0.0,181693,0,0.484,0.782,2,-4.656,1,0.0252,0.149,0.004,0.191,0.753,101.06,4,r-n-b,1.8266975205893354
27.0,249333,0,0.605,0.479,3,-12.672,0,0.0334,0.343,0.0,0.141,0.588,122.944,4,synth-pop,0.8723145433036714
1.0,247493,0,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,3,pop,0.17480272437992733
45.0,116956,0,0.709,0.727,1,-8.918,1,0.211,0.41,0.00554,0.105,0.794,74.967,4,r-n-b,1.0184344001900416
40.0,227853,0,0.374,0.16,0,-8.522,1,0.038,0.604,0.0,0.106,0.272,182.072,4,r-n-b,0.2346473757956944
1.0,194087,0,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4,pop,0.8293346172425841
1.0,161200,0,0.286,0.945,1,-4.309,1,0.0518,0.00243,1.97e-06,0.0997,0.62,184.301,4,indie-pop,5.6222477247358045
72.0,246240,0,0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,4,r-n-b,1.3884753870662507
1.0,293960,0,0.393,0.605,7,-6.567,1,0.0339,0.014,0.0,0.0721,0.222,139.802,3,indie-pop,3.721669276936927
0.0,225733,0,0.689,0.863,6,-5.342,0,0.0319,0.0636,0.00267,0.111,0.89,104.893,4,synth-pop,2.6643861945928204
64.0,268463,0,0.319,0.552,7,-6.401,1,0.0307,0.719,0.0,0.144,0.221,93.991,4,pop,0.5690945318899665
23.0,207400,0,0.726,0.76,6,-11.204,0,0.0318,0.154,0.257,0.225,0.857,145.373,4,synth-pop,1.7754989483562746
69.0,312892,0,0.488,0.57,9,-5.602,1,0.0775,0.251,0.0,0.107,0.668,169.702,4,pop,1.1823113075447567
64.0,304080,0,0.535,0.951,7,-5.859,1,0.0373,0.0174,9.61e-06,0.345,0.444,120.72,4,synth-pop,3.9643266587963355
24.0,259000,0,0.579,0.672,11,-13.906,1,0.0473,0.00965,0.000161,0.0498,0.879,143.596,4,synth-pop,4.160422390975326
51.0,166958,0,0.661,0.374,9,-7.561,1,0.0605,0.0171,0.0,0.0938,0.349,92.011,3,indie-pop,3.0756049710265057
0.0,223613,0,0.409,0.57,6,-10.54,0,0.0711,0.687,0.0,0.173,0.336,128.657,4,pop,0.603489599327042
0.0,180185,1,0.667,0.668,0,-5.807,1,0.11,0.149,0.0,0.0778,0.841,75.075,4,indie-pop,1.6962270425064914
59.0,187541,0,0.658,0.815,7,-5.898,1,0.0559,0.00132,0.0106,0.178,0.559,179.993,4,hip-hop,5.864463509363008
1.0,253279,0,0.271,0.648,8,-5.664,1,0.051,0.248,0.0,0.121,0.261,189.218,4,indie-pop,1.2816029655940886
83.0,197436,0,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,4,pop,0.6638029075441669
0.0,200547,1,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop,4.739916593607515
48.0,215173,0,0.596,0.358,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,indie-pop,0.33456777643600927
78.0,228615,0,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,4,pop,1.1061785290514257
67.0,304529,0,0.35,0.468,6,-9.909,0,0.0385,0.445,0.034,0.0799,0.0467,71.312,4,pop,0.717511619434086
0.0,128466,0,0.731,0.255,3,-11.732,1,0.0375,0.485,0.0,0.09,0.564,135.346,4,r-n-b,0.42179200139559314
92.0,154486,0,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,pop,0.6703076885901226
4.0,307014,0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,pop,3.0834378539730967
47.0,276493,0,0.524,0.771,4,-5.961,0,0.0321,0.00994,8.3e-06,0.187,0.705,120.336,4,synth-pop,4.269352214265148
0.0,298899,0,0.314,0.238,0,-8.802,1,0.0389,0.741,0.00193,0.128,0.303,72.535,3,pop,0.27820332849723717
59.0,218158,0,0.717,0.79,7,-6.418,0,0.0342,0.308,0.0,0.0871,0.536,128.123,1,hip-hop,1.268814677505876
42.0,177886,0,0.459,0.639,1,-4.152,1,0.0638,0.236,0.00922,0.248,0.344,155.935,4,indie-pop,1.3073059498012602
67.0,232513,0,0.516,0.409,6,-11.925,0,0.0566,0.718,0.0,0.35,0.731,179.852,3,pop,0.45034007433695755
85.0,95466,1,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,hip-hop,0.5141220713001697
42.0,297600,0,0.462,0.55,2,-8.477,1,0.125,0.747,0.0,0.183,0.632,80.663,4,r-n-b,0.5511769192895581
44.0,210306,0,0.636,0.731,1,-12.535,1,0.0314,0.00946,6.34e-06,0.0226,0.933,81.421,4,r-n-b,4.2610627567794666
44.0,207893,0,0.742,0.946,2,-3.629,1,0.0651,0.173,1.48e-06,0.0251,0.959,142.618,4,r-n-b,1.8620286650746112
44.0,267733,0,0.442,0.885,4,-5.843,1,0.0816,0.081,0.0,0.774,0.268,129.421,4,r-n-b,2.4674792481890413
29.0,374800,0,0.622,0.76,6,-12.481,1,0.0432,0.0372,0.328,0.0759,0.749,128.844,4,synth-pop,3.039523677002104
61.0,368852,0,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,4,hip-hop,1.09302568195947
89.0,240693,0,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,4,hip-hop,2.166687853476138
0.0,163449,0,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,pop,1.7273808074146193
48.0,257038,0,0.773,0.413,8,-5.931,1,0.049,0.344,6.57e-05,0.0659,0.88,98.749,4,r-n-b,0.787138968611012
0.0,240560,0,0.451,0.803,0,-4.932,1,0.0398,0.208,0.0,0.0764,0.145,153.95,3,indie-pop,1.5773495978826
0.0,181028,1,0.75,0.856,2,-5.802,1,0.0457,0.0778,3.65e-05,0.117,0.94,130.034,4,hip-hop,2.4734196058008693
0.0,162880,0,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347,4,indie-pop,1.8958997284806518
0.0,203122,0,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,4,pop,2.817612403613736
63.0,181394,0,0.66,0.721,11,-5.907,1,0.505,0.221,0.0,0.173,0.61,181.842,4,pop,1.446388900761178
65.0,159453,1,0.752,0.698,11,-6.53,1,0.306,0.52,0.0,0.211,0.347,132.058,4,indie-pop,0.8500360877279045
46.0,255686,0,0.632,0.595,2,-9.555,1,0.0335,0.366,1.6e-06,0.107,0.368,108.002,4,r-n-b,0.9636526026111363
0.0,199533,0,0.823,0.441,8,-7.645,1,0.156,0.636,7.68e-05,0.114,0.752,135.947,4,indie-pop,0.5260930958967791
68.0,179375,0,0.727,0.672,1,-4.782,0,0.0426,0.181,0.0,0.189,0.135,94.006,4,hip-hop,1.5459245067117746
2.0,248768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,hip-hop,2.990625702090145
51.0,133653,0,0.638,0.7,8,-7.466,1,0.12,0.242,0.0,0.761,0.649,74.943,4,r-n-b,1.356004839292909
58.0,177397,0,0.753,0.758,10,-7.845,0,0.168,0.0901,0.0,0.0717,0.794,92.063,4,hip-hop,2.232219160739405
0.0,189147,1,0.942,0.566,11,-4.834,1,0.226,0.0773,0.0,0.11,0.479,132.858,4,hip-hop,2.107616853147839
0.0,203653,0,0.819,0.645,10,-6.707,0,0.0481,0.232,0.000863,0.178,0.724,94.998,4,hip-hop,1.326608140069416
24.0,228000,0,0.741,0.861,4,-6.985,1,0.0436,0.0385,0.000637,0.0402,0.841,128.334,4,synth-pop,3.1266494927089346
49.0,207040,0,0.54,0.71,8,-9.179,0,0.0325,0.0856,0.00426,0.0578,0.403,134.719,4,r-n-b,2.219052855179154
6.0,167760,0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,pop,1.1563447553366815
1.0,184724,0,0.857,0.664,1,-6.189,1,0.0856,0.00519,0.000492,0.134,0.637,118.972,4,hip-hop,4.684626167576258
68.0,226000,0,0.483,0.471,9,-9.711,0,0.0284,0.397,0.000336,0.331,0.291,137.012,4,synth-pop,0.7808911199809543
0.0,230560,0,0.536,0.552,1,-9.553,1,0.0266,0.478,0.102,0.139,0.398,171.887,4,r-n-b,0.7665838866060447
27.0,121773,0,0.641,0.159,2,-10.757,0,0.0336,0.83,7.33e-05,0.0802,0.25,119.759,4,synth-pop,0.1750751482731874
64.0,230448,1,0.886,0.336,4,-12.779,1,0.239,0.557,0.0,0.0933,0.536,100.044,4,r-n-b,0.4713468127922032
1.0,212413,0,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,hip-hop,3.4988814498216425
62.0,301348,0,0.775,0.618,6,-6.133,1,0.086,0.2,0.0,0.468,0.654,93.98,4,hip-hop,1.4047791757939936
29.0,246653,0,0.57,0.911,0,-6.25,1,0.0321,0.00481,0.0309,0.209,0.739,119.849,4,synth-pop,5.061319682541532
77.0,204316,1,0.523,0.521,6,-4.746,1,0.159,0.607,0.0,0.107,0.661,133.953,3,indie-pop,0.618912682183495
